model,episode,t,prior_residual,prior_position_residual,prior_velocity_residual,dim0_residual,dim1_residual,dim2_residual,dim3_residual,dim4_residual,dim5_residual,dim6_residual,dim7_residual,dim8_residual,dim9_residual,dim10_residual,dim11_residual,dim12_residual,dim13_residual,dim14_residual,dim15_residual,dim16_residual,dim17_residual
tssm,468,85,0.523463249206543,0.02184741012752056,0.7399663925170898,0.00125160813331604,0.027072705328464508,0.005168229341506958,0.047935038805007935,0.032552480697631836,0.00018053501844406128,0.010350868105888367,0.00826679915189743,0.0012770071625709534,0.4507148265838623,0.4080621004104614,0.25186967849731445,0.4245527982711792,1.4901893138885498,1.280738353729248,0.6734631061553955,0.006903807632625103,0.007414224557578564
tssm,468,86,0.7215350866317749,0.02004644088447094,1.0202078819274902,0.02393230050802231,0.02127344161272049,0.02778889238834381,0.037180766463279724,0.016282856464385986,0.009047992527484894,0.0024885665625333786,0.005910772830247879,0.006975952535867691,1.765933871269226,0.420035183429718,2.1535537242889404,0.44729727506637573,0.3702352046966553,1.0300250053405762,0.1906721591949463,0.006318815052509308,0.013190101832151413
tssm,468,87,0.41968870162963867,0.02844097651541233,0.5928475856781006,0.039405129849910736,0.037618350237607956,0.048465535044670105,0.022062063217163086,0.016156360507011414,0.010115465149283409,0.03332830220460892,0.0004881918430328369,0.0014458410441875458,0.31416600942611694,0.1347566843032837,0.7877509593963623,0.3525736331939697,0.25934410095214844,1.2485992908477783,0.8215792179107666,0.007915690541267395,0.01343169342726469
tssm,468,88,1.7091820240020752,0.0379367358982563,2.4168505668640137,0.031643033027648926,0.0703059583902359,0.0336611270904541,0.05733409523963928,0.009672164916992188,0.0074869245290756226,0.04877758026123047,0.007299501448869705,0.0024788863956928253,2.914271354675293,0.3875645399093628,4.081249237060547,0.7043719291687012,2.22318172454834,1.7214736938476562,4.3437628746032715,0.002384429331868887,0.01699003577232361
tssm,468,89,0.7215291261672974,0.03147841617465019,1.0199106931686401,0.04064006358385086,0.055611610412597656,0.04751972854137421,0.025206945836544037,0.01210862398147583,0.008876468986272812,0.029233289882540703,0.01379847526550293,0.0031373873353004456,1.3227115869522095,0.5048737525939941,1.5928645133972168,0.5174093246459961,1.1876134872436523,0.7354254722595215,1.6128089427947998,0.009180575609207153,0.007209150120615959
tssm,468,90,0.8387880921363831,0.03386852145195007,1.1857417821884155,0.021885275840759277,0.08005791902542114,0.055521443486213684,0.006293967366218567,0.015423178672790527,0.0027333833277225494,0.0065193772315979,0.00498446449637413,0.0007188990712165833,2.009798526763916,0.5598407983779907,1.8266513347625732,0.8576712608337402,0.24553680419921875,0.29093003273010254,2.020845651626587,0.007027888670563698,0.009542006999254227
tssm,468,91,1.234744668006897,0.03827083855867386,1.745773196220398,0.017729684710502625,0.05035760998725891,0.04572703689336777,0.03446295112371445,0.08221004903316498,0.003539368510246277,0.0034528374671936035,0.012702461332082748,0.01042746752500534,0.21619006991386414,0.3515266180038452,0.6259016990661621,0.19600272178649902,2.5971250534057617,4.4765825271606445,0.21004724502563477,0.008244523778557777,0.001133069396018982
tssm,468,92,0.6522729396820068,0.036411404609680176,0.9217342734336853,0.020753882825374603,0.029320746660232544,0.0011358261108398438,0.04811975359916687,0.08963246643543243,0.010049507021903992,0.001955091953277588,0.009926389902830124,0.009357064962387085,0.570530891418457,0.05859506130218506,0.3967834711074829,0.8688114881515503,0.311655193567276,1.8710438013076782,1.6753554344177246,0.017600862309336662,0.008856985718011856
tssm,468,93,0.8942285180091858,0.025898145511746407,1.2643648386001587,0.0016166269779205322,0.03873226046562195,0.009563371539115906,0.0015500634908676147,0.0029816031455993652,0.030178630724549294,0.05877561867237091,0.007681176066398621,0.0025591403245925903,0.41537320613861084,0.2123381495475769,0.6962345838546753,0.32216784358024597,2.734606981277466,1.0091700553894043,2.2549614906311035,0.0060531701892614365,0.004749408923089504
tssm,468,94,0.9451469779014587,0.013235518708825111,1.3365740776062012,0.0178602933883667,0.004702717065811157,0.02106177806854248,0.02035413682460785,0.011344784870743752,0.0011447817087173462,0.01380552351474762,0.007546834647655487,0.00023218989372253418,0.9628520011901855,0.2723713517189026,0.7518723011016846,0.09794910252094269,0.3054213523864746,0.9739148616790771,3.668686628341675,0.024315349757671356,0.007237588986754417
tssm,468,95,1.1184487342834473,0.026897890493273735,1.5814965963363647,0.008105946704745293,0.04876205325126648,0.019188418984413147,0.035396695137023926,0.04772434011101723,0.0009547173976898193,0.00850600004196167,0.00876956433057785,0.004372827708721161,2.8784475326538086,0.9161040782928467,3.0217132568359375,0.7639282941818237,1.5158928632736206,0.13669466972351074,1.163772463798523,0.008954684250056744,0.008548322133719921
tssm,468,96,1.0041958093643188,0.044231679290533066,1.4194583892822266,0.04156585782766342,0.07144826650619507,0.07818858325481415,0.029622167348861694,0.015001501888036728,0.05512300133705139,0.020891346037387848,0.008222807198762894,0.004100576043128967,1.1382867097854614,1.3216164112091064,1.6562855243682861,0.6213850378990173,1.0725667476654053,2.577253580093384,2.0418741703033447,0.0058897691778838634,0.008359835483133793
tssm,468,97,1.218819260597229,0.05326332151889801,1.722847580909729,0.002078436315059662,0.07913639396429062,0.07511661946773529,0.03030557930469513,0.06585001945495605,0.04232153296470642,0.08100873976945877,0.0039046145975589752,0.00010488554835319519,1.0043387413024902,0.781440258026123,0.8269249200820923,1.4672131538391113,2.1482934951782227,4.070139408111572,1.0374301671981812,0.02248622663319111,0.002181198913604021
tssm,468,98,0.9908344149589539,0.04501781612634659,1.4005281925201416,0.0066687315702438354,0.08142228424549103,0.09828799962997437,0.020495280623435974,0.032895419746637344,0.017247065901756287,0.008220285177230835,0.0038512758910655975,0.004776116460561752,2.046677589416504,2.37497878074646,2.0681822299957275,1.2997474670410156,1.087947130203247,0.31711483001708984,0.7568556070327759,0.008732374757528305,0.00892845168709755
tssm,468,99,0.7118819355964661,0.02673160471022129,1.00639808177948,0.015271030366420746,0.023880453780293465,0.06678406149148941,0.02959418296813965,0.004821464419364929,0.0009025335311889648,0.007903143763542175,0.012323908507823944,0.0073076337575912476,0.8854057192802429,0.8757010698318481,2.506892204284668,0.4203619956970215,0.9368033409118652,0.07020449638366699,0.4686102867126465,0.031835880130529404,0.019678372889757156
tssm,468,100,1.6484512090682983,0.028215622529387474,2.3310909271240234,0.020592525601387024,0.01282309740781784,0.08005346357822418,0.001712009310722351,0.003512829542160034,0.006248801946640015,0.010529015213251114,0.00020058080554008484,0.001683112233877182,4.029876708984375,0.8923567533493042,4.118746757507324,0.7180019617080688,0.3256492614746094,0.06399106979370117,3.778696060180664,0.03385405242443085,0.015149084851145744
tssm,468,101,0.5971894264221191,0.0178386103361845,0.8443649411201477,0.004402786493301392,0.02137066423892975,0.012164413928985596,0.019788503646850586,0.011422242037951946,0.02328622341156006,0.03387574106454849,0.004617117345333099,0.0025878436863422394,1.6238622665405273,1.307861566543579,0.3688974380493164,0.8341550230979919,0.920250415802002,0.1406843662261963,0.6087285280227661,0.005144596099853516,0.003143065609037876
tssm,468,102,0.36206796765327454,0.014394867233932018,0.5118390321731567,0.02381947636604309,0.02017679065465927,0.009922817349433899,0.025019317865371704,0.011463291943073273,0.002652890980243683,0.004853494465351105,0.0011902786791324615,0.0016102008521556854,0.0769498348236084,0.695972740650177,0.02515864372253418,0.21533054113388062,0.8344323635101318,0.4008772373199463,0.9815244674682617,0.011864513158798218,0.001460806466639042
tssm,468,103,0.95185387134552,0.044338978826999664,1.345394253730774,0.0670759379863739,0.026279166340827942,0.09724277257919312,0.051861733198165894,0.0013121329247951508,0.005477979779243469,0.01562504470348358,0.009051661938428879,0.0003617629408836365,1.0077791213989258,0.5720471143722534,1.2146517038345337,0.19111156463623047,0.02649235725402832,0.25266575813293457,3.656649112701416,0.013872120529413223,0.013984421268105507
tssm,468,104,1.4442577362060547,0.017498217523097992,2.0424139499664307,0.023640766739845276,0.010924451053142548,0.0032758377492427826,0.033507004380226135,0.0035450533032417297,0.024869702756404877,0.01712419092655182,0.0035628005862236023,0.002647221088409424,0.5284552574157715,0.9130244255065918,2.698380947113037,0.062426745891571045,4.3838348388671875,2.1386618614196777,2.3135271072387695,0.027521047741174698,0.0029831398278474808
tssm,468,105,0.9671458601951599,0.017787136137485504,1.3676351308822632,0.010053470730781555,0.019583389163017273,0.024225406348705292,0.03294062614440918,0.009974714368581772,0.004773885011672974,0.01855521649122238,0.008392825722694397,0.012404941022396088,2.3227319717407227,0.4058076739311218,3.311904191970825,0.3251321315765381,0.24749279022216797,0.3649466037750244,0.07091593742370605,0.013322537764906883,0.0014766373205929995
tssm,468,106,0.7570765614509583,0.03596065565943718,1.070063829421997,0.01237364113330841,0.05528174713253975,0.06270581483840942,0.056154586374759674,0.005993939936161041,6.777048110961914e-05,0.0352427177131176,0.002194281667470932,0.007822230458259583,0.827929675579071,0.09549844264984131,1.7899960279464722,1.2963290214538574,1.6053617000579834,0.3303821086883545,1.4281377792358398,0.008770348504185677,0.01394147053360939
tssm,468,107,1.1168209314346313,0.03830433264374733,1.5789587497711182,0.024751389399170876,0.07749377191066742,0.022828906774520874,0.04356677085161209,0.02144940197467804,0.060021184384822845,0.005519405007362366,0.0033148378133773804,0.007986567914485931,1.9833543300628662,0.25822901725769043,1.0640569925308228,0.9559431076049805,0.605623722076416,1.8070614337921143,3.5719289779663086,0.017550723627209663,0.018436705693602562
tssm,468,108,0.46584373712539673,0.032477978616952896,0.6580015420913696,0.0072076283395290375,0.08515788614749908,0.04207012057304382,0.006332181394100189,0.0023183003067970276,0.015524383634328842,0.006086517125368118,0.007617741823196411,0.0061732567846775055,1.2566094398498535,0.464184045791626,1.0673309564590454,0.9377177953720093,0.2817646265029907,0.041892290115356445,0.04359626770019531,0.021726028993725777,0.011446816846728325
tssm,468,109,0.8694428205490112,0.01690216362476349,1.229461669921875,5.2675604820251465e-06,0.043109335005283356,0.021064549684524536,0.012744702398777008,0.008451007306575775,0.004226513206958771,0.0029215216636657715,9.919330477714539e-05,0.002960190176963806,0.14878350496292114,0.17298761010169983,0.6134332418441772,0.18942755460739136,3.609250068664551,0.16707086563110352,0.2918684482574463,0.011766964569687843,0.003821304300799966
tssm,468,110,0.535061240196228,0.026065904647111893,0.7562417984008789,0.01183117926120758,0.012468427419662476,0.0006057322025299072,0.0707751214504242,0.0006132423877716064,0.0007551275193691254,0.025596722960472107,0.00909801572561264,0.008428934961557388,0.5002665519714355,0.22587540745735168,0.5722818970680237,0.20879650115966797,0.9492963552474976,0.16087579727172852,1.8835240602493286,0.0041608549654483795,0.0009233260061591864
tssm,468,111,0.3478601574897766,0.02975059486925602,0.4910481572151184,0.021711885929107666,0.009112037718296051,0.052943408489227295,0.06616879999637604,0.014466390013694763,0.0044509656727313995,0.0006041973829269409,0.00016010552644729614,0.0008082389831542969,0.5353066921234131,0.3999521732330322,1.175461769104004,0.24371640384197235,0.030130386352539062,0.46328747272491455,0.2588071823120117,0.0026590549387037754,0.0002588033676147461
tssm,468,112,1.0092504024505615,0.016216782853007317,1.4272035360336304,0.010673023760318756,0.0382579043507576,0.0036315172910690308,0.011732012033462524,0.010962173342704773,0.002689540386199951,0.017087429761886597,0.0058573149144649506,0.013592526316642761,1.338277816772461,0.3852328062057495,2.3499066829681396,0.31747183203697205,0.13168096542358398,2.7604916095733643,1.7697422504425049,0.0029155018273741007,0.017226707190275192
tssm,468,113,0.2696771025657654,0.028545157983899117,0.3803112208843231,0.027224093675613403,0.061052873730659485,0.047383859753608704,0.02345474809408188,0.0006072968244552612,0.005307735875248909,0.0011132210493087769,0.004373949021100998,0.0045345984399318695,0.04699373245239258,0.5157922506332397,0.7635065317153931,0.15086126327514648,0.1588764190673828,0.6308529376983643,0.06749868392944336,0.0019532479345798492,0.0011241575703024864
tssm,468,114,0.8852630853652954,0.019411999732255936,1.251800537109375,0.004746079444885254,0.03850811719894409,0.01857474446296692,0.027182020246982574,0.003812916576862335,0.013681434094905853,0.023471064865589142,0.002647586166858673,0.006521303206682205,0.8719291687011719,0.06592899560928345,0.6806238889694214,0.1708306074142456,2.927154779434204,0.054402828216552734,2.0675392150878906,0.00940305832773447,0.00018036295659840107
tssm,468,115,1.647950291633606,0.023902803659439087,2.3304312229156494,0.009751439094543457,0.015398845076560974,0.002901896834373474,0.06024286150932312,0.017185479402542114,0.028422096744179726,0.00738147646188736,0.00301380455493927,0.0023521017283201218,0.17980539798736572,0.1352090835571289,0.538689136505127,1.2774698734283447,0.4446735382080078,6.1274824142456055,3.026784658432007,0.005882082507014275,0.01491761114448309
tssm,468,116,1.5621801614761353,0.022347040474414825,2.2091434001922607,0.0045466795563697815,0.004562824964523315,0.004367858171463013,0.06425100564956665,0.013406191021203995,0.004249844700098038,0.0014915093779563904,0.00998588278889656,0.002453751862049103,3.4076249599456787,0.9793106317520142,2.8707175254821777,1.3692059516906738,0.32706165313720703,4.589692115783691,0.25254058837890625,0.005908336490392685,0.008491411805152893
tssm,468,117,0.7674928307533264,0.02372903935611248,1.0851393938064575,0.015082329511642456,0.025887206196784973,0.0024877041578292847,0.008031904697418213,0.011438213288784027,0.004309415817260742,0.061345554888248444,0.010208725929260254,0.009076464921236038,0.09750533103942871,0.5829379558563232,0.02620697021484375,2.0781807899475098,0.41006600856781006,1.3656716346740723,1.9736353158950806,0.015439966693520546,0.014585673809051514
tssm,468,118,1.5708469152450562,0.011698707938194275,2.221482276916504,0.009016856551170349,0.016712188720703125,0.008340269327163696,0.014845922589302063,0.009258545935153961,0.020532920956611633,0.00481337308883667,0.0022967346012592316,0.006738722324371338,0.15566086769104004,0.3041244149208069,0.368908166885376,0.35306406021118164,0.8129572868347168,6.104475021362305,2.4722118377685547,0.00352089898660779,0.004881769418716431
tssm,468,119,1.324686050415039,0.02516266144812107,1.8732200860977173,0.03242379426956177,0.035406142473220825,0.01993754506111145,0.0531492680311203,0.0026847273111343384,0.0019992790184915066,0.003964245319366455,0.009620454162359238,0.007191307842731476,2.1044373512268066,0.19213712215423584,2.0416345596313477,0.206628680229187,1.747513771057129,0.1615290641784668,4.452395439147949,0.004457726143300533,0.0172567218542099
tssm,468,120,1.2122682332992554,0.05588129162788391,1.713495135307312,0.0637199655175209,0.015026390552520752,0.012013226747512817,0.017659172415733337,0.005169324576854706,0.01652757078409195,0.15145881474018097,0.004273515194654465,0.010215744376182556,1.7691930532455444,0.10632085800170898,1.2709016799926758,0.003685176372528076,0.10391831398010254,0.3476982116699219,4.640726089477539,0.0019215559586882591,0.0020221429876983166
tssm,468,121,1.1815791130065918,0.024336054921150208,1.670827865600586,0.0558433011174202,0.006137549877166748,0.01989467442035675,0.02655532956123352,0.014712706208229065,0.027730941772460938,0.007446810603141785,0.00407738983631134,0.003939028829336166,0.47971558570861816,0.10900986194610596,0.31067734956741333,0.03627520799636841,0.24350261688232422,0.7972570657730103,4.908154487609863,0.015670742839574814,0.00274809543043375
tssm,468,122,1.1623787879943848,0.04872845113277435,1.6431293487548828,0.026717886328697205,0.02339804172515869,0.0031240880489349365,0.07255387306213379,0.020022571086883545,0.06006781756877899,0.10395059734582901,0.0035932324826717377,0.0027078725397586823,1.8347771167755127,0.11736798286437988,0.9517680406570435,0.08627986907958984,0.7527440786361694,3.6827056407928467,2.4239330291748047,0.02049286663532257,0.02373666502535343
tssm,468,123,1.1496458053588867,0.0170881487429142,1.625754952430725,0.010453013703227043,0.01090586930513382,0.0018705427646636963,0.04144355654716492,0.019678473472595215,0.011866763234138489,0.007578771561384201,0.004612203687429428,0.008485272526741028,0.6102137565612793,0.6110326051712036,0.382521390914917,0.6909540891647339,2.4851596355438232,3.287693500518799,2.330904006958008,0.008205746300518513,0.011068635620176792
tssm,468,124,0.870350182056427,0.024499785155057907,1.2306171655654907,0.0018862560391426086,0.061477720737457275,0.0007398873567581177,0.006316863000392914,0.006526440382003784,0.002043928951025009,0.0360148549079895,0.009646931663155556,0.011905107647180557,2.392364978790283,0.8152844905853271,2.18403959274292,0.015188723802566528,1.4746378660202026,0.05560493469238281,0.5415446758270264,0.016549522057175636,0.01467081718146801
tssm,468,125,0.20471470057964325,0.018055208027362823,0.2889467775821686,0.007350258529186249,0.029534287750720978,0.020538389682769775,0.018565520644187927,0.023241311311721802,0.002704288810491562,0.02590179443359375,0.004651058465242386,0.0010503046214580536,0.21055150032043457,0.4104297161102295,0.47954273223876953,0.24904069304466248,0.14066708087921143,0.2108168601989746,0.42639636993408203,0.011285187676548958,0.021747766062617302
tssm,468,126,0.5805166959762573,0.009030206128954887,0.8209249377250671,0.01034238189458847,0.011590920388698578,0.010752692818641663,0.006408475339412689,0.0004372149705886841,0.006032288074493408,0.006465926766395569,0.01377669908106327,0.008228793740272522,1.090003252029419,0.624257504940033,0.4067816734313965,0.20463746786117554,1.59567129611969,0.007861852645874023,1.3166048526763916,0.020073411986231804,0.005205333232879639
tssm,468,127,0.24399371445178986,0.008968127891421318,0.3449426591396332,0.011397965252399445,0.010067343711853027,0.013898685574531555,0.0067296624183654785,0.0008843410760164261,0.0016791336238384247,0.006219953298568726,0.0003131888806819916,0.01455099880695343,0.17325538396835327,0.34326010942459106,0.4156408905982971,0.5728834271430969,0.6480957269668579,0.0022001266479492188,0.033983469009399414,0.024301044642925262,0.017111454159021378
tssm,468,128,0.27901941537857056,0.014043837785720825,0.3943430483341217,0.02049437165260315,0.013677984476089478,0.010725080966949463,0.0206721443682909,0.006801065057516098,0.016939036548137665,0.005385488271713257,0.014482244849205017,0.007325891405344009,0.3741685152053833,0.02351999282836914,0.9644086360931396,0.5288766622543335,0.1570756435394287,0.11017441749572754,0.11134052276611328,0.0005514305084943771,4.6105124056339264e-05
tssm,468,129,0.41537439823150635,0.01735399104654789,0.587171733379364,0.0048087891191244125,0.0259498730301857,0.010608792304992676,0.018047340214252472,0.03802436962723732,0.0069292038679122925,0.0011846181005239487,0.008274473249912262,0.003455299884080887,0.8084527254104614,0.2603113055229187,0.444416880607605,0.7319772243499756,0.5009132623672485,1.1459624767303467,0.28928351402282715,0.01457602996379137,0.015465721487998962
tssm,468,130,0.7251214385032654,0.030451426282525063,1.0250242948532104,0.005349127575755119,0.03803490847349167,0.0346282422542572,0.05554720014333725,0.0025383830070495605,0.050337158143520355,0.0027876123785972595,0.005803566426038742,0.0020013153553009033,1.080796241760254,0.36610448360443115,1.8843073844909668,0.1585749387741089,1.2197165489196777,1.1523407697677612,1.327527642250061,0.01515037938952446,0.0019793198443949223
tssm,468,131,0.9820095300674438,0.03292010352015495,1.388381004333496,0.066111259162426,0.06182265654206276,0.023621700704097748,0.029428906738758087,0.006117202341556549,0.005167780444025993,0.004232690669596195,0.0013809166848659515,0.007270898669958115,1.3133906126022339,0.22753667831420898,2.878298044204712,0.3035767078399658,0.27085089683532715,2.6657874584198,0.12253427505493164,0.0006724081467837095,0.009645369835197926
tssm,468,132,0.47465354204177856,0.03104313649237156,0.6705432534217834,0.009469188749790192,0.07250076532363892,0.037792131304740906,0.033234670758247375,0.007694527506828308,0.02594062127172947,0.004721798002719879,0.0060676708817481995,0.0017428398132324219,1.4373598098754883,0.17533230781555176,1.063888430595398,0.06486189365386963,0.13982129096984863,0.47425293922424316,0.7543685436248779,0.011626465246081352,0.013072780333459377
tssm,468,133,0.5014050006866455,0.033214420080184937,0.7083154320716858,0.00609646737575531,0.07774882018566132,0.053218722343444824,0.021654710173606873,0.021219804883003235,0.0024406127631664276,0.006743692792952061,0.0025057755410671234,0.006130333989858627,1.127272605895996,0.4518204927444458,0.06630384922027588,0.09035724401473999,0.7565674781799316,1.5660607814788818,0.03376483917236328,0.03786574304103851,0.020879294723272324
tssm,468,134,0.5321365594863892,0.024984098970890045,0.7521398663520813,0.02004602551460266,0.06940118968486786,0.010729566216468811,0.003922015428543091,0.0134660005569458,0.00295160710811615,0.0036844834685325623,0.002354804426431656,0.007733505219221115,1.539046049118042,0.5394434332847595,0.5898076295852661,0.4696040153503418,0.7339545488357544,1.0553271770477295,0.4590291976928711,0.015300098806619644,0.0044702813029289246
tssm,468,135,0.5920200347900391,0.022930989041924477,0.83692866563797,0.03405240178108215,0.04210460186004639,0.016995683312416077,0.02780655026435852,0.01791565492749214,0.008764959871768951,0.014891102910041809,0.0022095367312431335,0.010659683495759964,0.447063684463501,0.27644482254981995,0.8103952407836914,0.0047141313552856445,1.5299437046051025,0.5890523195266724,1.637941598892212,0.006417142692953348,0.01978912204504013
tssm,468,136,1.3964965343475342,0.03892030194401741,1.9745607376098633,0.08337771892547607,0.0100737065076828,0.059552647173404694,0.028887346386909485,0.026987791061401367,0.03807992488145828,0.00180739164352417,0.0031928233802318573,0.002628188580274582,1.7688190937042236,0.09395498037338257,0.5642094612121582,0.23899465799331665,4.63746452331543,1.8299927711486816,2.5926806926727295,0.006764715537428856,0.004744930192828178
tssm,468,137,1.0356683731079102,0.009916410781443119,1.4646227359771729,0.008972056210041046,0.013177275657653809,0.006043523550033569,0.022193893790245056,0.004512816667556763,5.3845345973968506e-05,0.0073974281549453735,0.0035328976809978485,0.0037701092660427094,3.1196372509002686,0.15095514059066772,1.8600811958312988,0.5861318111419678,0.9104092121124268,2.2080140113830566,0.20786356925964355,0.0008655013516545296,0.017895963042974472
tssm,468,138,1.2659529447555542,0.01574230007827282,1.7902586460113525,0.020536597818136215,0.03301837295293808,0.021200820803642273,0.0007776319980621338,0.010445401072502136,0.0015234574675559998,0.008498378098011017,0.005210716277360916,0.007585156708955765,0.4346151351928711,0.88042151927948,0.284822940826416,2.485659599304199,0.6087696552276611,1.8030040264129639,4.242619514465332,0.006275514140725136,0.017037097364664078
tssm,468,139,0.9453712105751038,0.029061900451779366,1.3366409540176392,0.03258311375975609,0.026448316872119904,0.03008214570581913,0.024973690509796143,0.005688570439815521,0.06424807012081146,0.0022923480719327927,0.005011331290006638,0.011000502854585648,0.6969034671783447,0.6826274394989014,0.20256412029266357,1.7456847429275513,1.9038968086242676,2.217357873916626,1.8702607154846191,0.0020209229551255703,0.0002228706143796444
tssm,468,140,0.8685435652732849,0.027125626802444458,1.2280064821243286,0.031667809933423996,0.0322837308049202,0.032556988298892975,0.002588123083114624,0.015865132212638855,0.05467298626899719,0.00250137597322464,0.002221032977104187,0.016075562685728073,1.9832829236984253,0.6489579677581787,1.5739824771881104,0.751697301864624,0.39648741483688354,0.37986862659454346,2.4235143661499023,0.0015319865196943283,0.0068236710503697395
tssm,468,141,0.820015549659729,0.03394709900021553,1.1591800451278687,0.041807278990745544,0.03323500603437424,0.025380685925483704,0.037332043051719666,0.008207481354475021,0.072822704911232,0.006009260192513466,0.004238586872816086,0.007535956799983978,0.8261783123016357,0.5279673337936401,2.7990622520446777,0.33894747495651245,0.8816666007041931,1.181021809577942,1.0048010349273682,0.021701686084270477,0.009333577938377857
tssm,468,142,0.8113190531730652,0.01791132241487503,1.1472386121749878,0.00030784308910369873,0.0026144981384277344,0.018897339701652527,0.044970765709877014,0.0156843364238739,0.0047750324010849,0.013408302329480648,0.002903394401073456,0.006627079099416733,0.7581789493560791,0.5763848423957825,0.12107744812965393,0.18957655131816864,2.689704418182373,1.031058669090271,1.6092191934585571,0.019762417301535606,0.013609785586595535
tssm,468,143,0.8764179348945618,0.03002246655523777,1.239078402519226,0.023984795436263084,0.023938387632369995,0.0006646066904067993,0.031163305044174194,0.06312719732522964,0.04274585843086243,0.0009789913892745972,0.011303190141916275,0.007159225642681122,1.9247167110443115,0.2250729203224182,0.4311082363128662,0.03521466255187988,0.03276491165161133,2.6614716053009033,1.67061448097229,0.008847558870911598,0.00396327581256628
tssm,468,144,0.4557930827140808,0.026350712403655052,0.6440500020980835,0.004019729793071747,0.009100325405597687,0.010612457990646362,0.026336491107940674,0.03388439118862152,0.06467480212450027,0.0003215121105313301,0.0033505018800497055,0.0013115182518959045,0.12887287139892578,0.04842263460159302,0.904482364654541,0.0428432896733284,0.7142369747161865,1.450089931488037,0.5301213264465332,0.008426575921475887,0.01820441335439682
tssm,468,145,0.6086680293083191,0.016976317390799522,0.8606191277503967,0.019369877874851227,0.02771228551864624,0.013165786862373352,0.024550586938858032,0.020897937938570976,0.011759523302316666,0.003960162401199341,0.008329186588525772,0.0038022734224796295,0.33657312393188477,0.7845412492752075,0.8090949058532715,0.11566716432571411,1.708024501800537,1.5332200527191162,0.004421234130859375,0.018314378336071968,0.026870667934417725
tssm,468,146,1.0940757989883423,0.024896914139389992,1.5470565557479858,0.03692125156521797,0.024107523262500763,0.010767415165901184,0.04129277169704437,0.0005737356841564178,0.008892886340618134,0.0414101704955101,0.003454551100730896,0.00267888605594635,0.9164173603057861,0.9655934572219849,0.3084149956703186,0.15321195125579834,1.9299755096435547,3.9042468070983887,0.8248310089111328,0.030465278774499893,0.021117737516760826
tssm,468,147,0.48544272780418396,0.02935277670621872,0.68589186668396,0.0415475070476532,0.055382855236530304,0.030107781291007996,0.008603841066360474,0.012032228522002697,0.012463035061955452,0.039966147392988205,0.006226345896720886,0.006644383072853088,0.7164008617401123,0.3460031747817993,0.7254554033279419,0.06838393211364746,0.12641191482543945,1.4945640563964844,0.9057489633560181,0.004243988543748856,0.00425858236849308
tssm,468,148,0.981708288192749,0.03043746016919613,1.3880115747451782,0.021330788731575012,0.07324616611003876,0.041323184967041016,0.0203436017036438,0.007844701409339905,0.015529926866292953,0.0028388723731040955,0.008739842101931572,0.0030525214970111847,2.208329916000366,1.0016002655029297,0.33214858174324036,0.14127230644226074,2.3347160816192627,1.7009919881820679,1.7275042533874512,0.006338940002024174,0.019861016422510147
tssm,468,149,1.251725435256958,0.023334242403507233,1.7700532674789429,0.009250372648239136,0.05768527090549469,0.0015777796506881714,0.0075430721044540405,0.02381759136915207,0.004133440554141998,0.027978479862213135,0.0024505332112312317,0.007393999025225639,0.0388798713684082,0.5037751197814941,1.006162405014038,0.24425534904003143,0.5388215780258179,1.937551736831665,4.777653217315674,0.006852339953184128,0.0045961784198880196
tssm,468,150,1.3426231145858765,0.020155999809503555,1.898648738861084,0.007915318012237549,0.04139421135187149,0.007855929434299469,0.0009230226278305054,0.04165535420179367,0.0028799138963222504,0.00013502687215805054,0.006876643747091293,0.005187422037124634,2.9968080520629883,1.2333292961120605,2.0214192867279053,0.09746146202087402,3.5764360427856445,1.8852381706237793,1.2251572608947754,0.0027144644409418106,0.013211541809141636
tssm,468,151,0.3184911012649536,0.01927763968706131,0.45000168681144714,0.024655163288116455,0.03595956414937973,0.0005510002374649048,0.006859242916107178,0.011511377990245819,0.008004263043403625,0.03336533159017563,0.0040110014379024506,0.008391216397285461,0.4492851495742798,0.22263479232788086,0.23062634468078613,0.046455562114715576,0.6006101369857788,0.7003796100616455,0.8145589828491211,0.021481459960341454,0.022621002048254013
tssm,468,152,0.8364514112472534,0.025097087025642395,1.182654619216919,0.02429676055908203,0.04304555058479309,0.02821394056081772,0.03240637481212616,0.0089992955327034,0.010736681520938873,0.02989768236875534,0.015599019825458527,0.0067718736827373505,0.8044436573982239,0.06594359874725342,0.7920408248901367,0.22378963232040405,2.8784022331237793,0.3326452076435089,1.6919715404510498,0.008819743059575558,0.021463219076395035
tssm,468,153,0.8104477524757385,0.03637745603919029,1.14556884765625,0.04563912749290466,0.05952364206314087,0.02042355015873909,0.01886098086833954,0.057095520198345184,0.004099994897842407,0.047110557556152344,0.0032257288694381714,0.002122189849615097,0.9655070900917053,0.4542464017868042,0.7369681596755981,0.3247421979904175,1.5133590698242188,2.616790294647217,0.9412215948104858,0.0058268168941140175,0.006965651176869869
tssm,468,154,1.2730870246887207,0.0261436328291893,1.800227165222168,0.03777045011520386,0.014137089252471924,0.06365937739610672,0.0112372487783432,0.009533032774925232,0.013748854398727417,0.00014343112707138062,0.002800319343805313,0.0076405368745327,1.8833034038543701,0.3489392101764679,0.5444291830062866,0.27289533615112305,2.805260419845581,1.850132942199707,3.7194485664367676,0.02057606354355812,0.026387248188257217
