metric,horizon,rmse,dim0_rmse,dim1_rmse,dim2_rmse,dim3_rmse,dim4_rmse,dim5_rmse,dim6_rmse,dim7_rmse,dim8_rmse,dim9_rmse,dim10_rmse,dim11_rmse,dim12_rmse,dim13_rmse,dim14_rmse,dim15_rmse,dim16_rmse,dim17_rmse
rollout,29,0.6274252533912659,0.04003478214144707,0.05499477684497833,0.050152458250522614,0.054554011672735214,0.09979255497455597,0.08286536484956741,0.033304281532764435,0.01147707924246788,0.015317653305828571,0.9376311302185059,0.4711240530014038,1.2915033102035522,0.5303618907928467,0.5983132123947144,1.0828651189804077,1.573591947555542,0.01387878693640232,0.013103784061968327
rollout,30,0.6443018317222595,0.0400015190243721,0.05531191825866699,0.05105070397257805,0.05563097447156906,0.10345689952373505,0.08532261848449707,0.03357114642858505,0.011606204323470592,0.015687545761466026,0.9637341499328613,0.47438016533851624,1.3291083574295044,0.5330380201339722,0.5987424850463867,1.1149184703826904,1.6235800981521606,0.014071081764996052,0.01310057658702135
rollout,31,0.6618408560752869,0.04028545320034027,0.055659219622612,0.05221308022737503,0.05699482932686806,0.10686522722244263,0.08743482083082199,0.033889878541231155,0.011749189347028732,0.015820370987057686,0.991645097732544,0.47914475202560425,1.3701106309890747,0.5358588695526123,0.60788494348526,1.138388752937317,1.6763577461242676,0.014256014488637447,0.013524304144084454
rollout,32,0.6782066226005554,0.04048818349838257,0.055730946362018585,0.05327850207686424,0.058145951479673386,0.11058308184146881,0.08984856307506561,0.034015804529190063,0.011975973844528198,0.01623605750501156,1.0187046527862549,0.48252618312835693,1.4097567796707153,0.5402041673660278,0.6099673509597778,1.1638367176055908,1.723291277885437,0.014561502262949944,0.013454560190439224
rollout,33,0.695698082447052,0.040679823607206345,0.0559566393494606,0.054069116711616516,0.05929329991340637,0.11423255503177643,0.09188544750213623,0.03445378318428993,0.01209475938230753,0.016778266057372093,1.0394814014434814,0.48567429184913635,1.4506568908691406,0.5429646372795105,0.6193121075630188,1.192134141921997,1.7767493724822998,0.014777088537812233,0.013668622821569443
rollout,34,0.7126262784004211,0.040795691311359406,0.05618591234087944,0.0553036667406559,0.06031450629234314,0.11784959584474564,0.09413875639438629,0.03477875888347626,0.012188381515443325,0.0170512106269598,1.0682600736618042,0.488828182220459,1.4918279647827148,0.5462853908538818,0.6203998327255249,1.2159799337387085,1.8267724514007568,0.015245669521391392,0.013780905865132809
rollout,35,0.7296385765075684,0.041003238409757614,0.056672535836696625,0.056109316647052765,0.06164280325174332,0.12167875468730927,0.09626509994268417,0.03519487753510475,0.012178216129541397,0.01743219792842865,1.092500925064087,0.49075746536254883,1.5278773307800293,0.54932701587677,0.627405047416687,1.2493102550506592,1.8760826587677002,0.015400851145386696,0.013896333985030651
rollout,36,0.7470746636390686,0.04136546701192856,0.05699027329683304,0.057043686509132385,0.06263643503189087,0.12508811056613922,0.09838956594467163,0.03543037921190262,0.012333067134022713,0.01774173602461815,1.122909426689148,0.4937017858028412,1.5688910484313965,0.5534966588020325,0.6359711289405823,1.2751222848892212,1.9245004653930664,0.01570991240441799,0.013898071832954884
rollout,37,0.7631573677062988,0.04151472449302673,0.056972846388816833,0.05847819894552231,0.06388954818248749,0.12879317998886108,0.10073741525411606,0.036046579480171204,0.01249852403998375,0.01828886568546295,1.1411911249160767,0.49991506338119507,1.601911187171936,0.553493857383728,0.640000581741333,1.304797649383545,1.9761351346969604,0.016000617295503616,0.014108278788626194
rollout,38,0.7811411023139954,0.04196351021528244,0.057308629155159,0.05928110331296921,0.06485974788665771,0.1323333978652954,0.10270166397094727,0.03623722493648529,0.012595675885677338,0.0186480563133955,1.1710810661315918,0.5068761110305786,1.6417511701583862,0.5616439580917358,0.6398975849151611,1.333627462387085,2.0280463695526123,0.016404889523983,0.014214901253581047
rollout,39,0.8004100918769836,0.04204372316598892,0.05756739526987076,0.06021847575902939,0.06599260866641998,0.1361960470676422,0.10510052740573883,0.03685244917869568,0.012713187374174595,0.018856674432754517,1.2040008306503296,0.5075485706329346,1.6817961931228638,0.5702707767486572,0.6497225761413574,1.372376561164856,2.0785512924194336,0.016575384885072708,0.014215681701898575
