metric,horizon,rmse,dim0_rmse,dim1_rmse,dim2_rmse,dim3_rmse,dim4_rmse,dim5_rmse,dim6_rmse,dim7_rmse,dim8_rmse,dim9_rmse,dim10_rmse,dim11_rmse,dim12_rmse,dim13_rmse,dim14_rmse,dim15_rmse,dim16_rmse,dim17_rmse
rollout,10,0.36861085891723633,0.03462061658501625,0.056528836488723755,0.0348895825445652,0.03503866493701935,0.044123146682977676,0.035032764077186584,0.026401668787002563,0.00876502227038145,0.009356358088552952,0.5668303966522217,0.465824693441391,0.7031584978103638,0.4504816234111786,0.5396865606307983,0.5748739838600159,0.7597388029098511,0.011140239425003529,0.01153347734361887
rollout,11,0.38639509677886963,0.03563849627971649,0.057848360389471054,0.036352239549160004,0.034941673278808594,0.047800082713365555,0.03654946759343147,0.027103077620267868,0.009016590192914009,0.009721377864480019,0.5986536145210266,0.47577640414237976,0.7634165287017822,0.4459919035434723,0.5486648678779602,0.5776734352111816,0.8211395740509033,0.011173100210726261,0.011561925522983074
rollout,12,0.4061725437641144,0.03637000173330307,0.058400075882673264,0.03736883029341698,0.034831222146749496,0.05158725753426552,0.03799145296216011,0.02766372449696064,0.009059571661055088,0.010146998800337315,0.6332623362541199,0.4831829071044922,0.8217238783836365,0.4541286826133728,0.5624969005584717,0.5821834802627563,0.8863489031791687,0.011254627257585526,0.011860642582178116
rollout,13,0.42859214544296265,0.037206292152404785,0.058827489614486694,0.038553621619939804,0.0346650704741478,0.055275723338127136,0.03940214589238167,0.028334321454167366,0.009310142137110233,0.010684547014534473,0.6679936647415161,0.49284276366233826,0.8809088468551636,0.46036869287490845,0.587779700756073,0.612023651599884,0.9465280771255493,0.0114905359223485,0.011934604495763779
rollout,14,0.44714120030403137,0.03806064650416374,0.05849358066916466,0.0393550843000412,0.03521762043237686,0.05913450941443443,0.04057614505290985,0.028928518295288086,0.009528075344860554,0.011043460108339787,0.6978475451469421,0.501107394695282,0.9385720491409302,0.4620532989501953,0.6073881387710571,0.6058914661407471,1.0080510377883911,0.011399154551327229,0.012248296290636063
rollout,15,0.47006839513778687,0.03860147297382355,0.05821879953145981,0.04024139791727066,0.03569738566875458,0.06298074871301651,0.0419255755841732,0.02939499169588089,0.009736372157931328,0.011554676108062267,0.7316579818725586,0.5094571113586426,0.9960245490074158,0.4691832363605499,0.6285043358802795,0.6357271075248718,1.0752863883972168,0.01168137788772583,0.01248959917575121
rollout,16,0.4914454221725464,0.038725484162569046,0.057385899126529694,0.04093582183122635,0.035807255655527115,0.06699337810277939,0.04282276704907417,0.030013054609298706,0.009875825606286526,0.0120472963899374,0.7646000385284424,0.5160061120986938,1.0550099611282349,0.47693607211112976,0.6466642618179321,0.6532752513885498,1.1381922960281372,0.01183977909386158,0.01282375305891037
rollout,17,0.5116541981697083,0.03938286378979683,0.05705644562840462,0.041790470480918884,0.03610394522547722,0.07101059705018997,0.04404331371188164,0.030471844598650932,0.01017511636018753,0.012704486027359962,0.7991145849227905,0.5238294005393982,1.1135505437850952,0.47805678844451904,0.6621434688568115,0.6595335006713867,1.200394630432129,0.011957906186580658,0.012858161702752113
rollout,18,0.5334590673446655,0.0398721918463707,0.05632981285452843,0.042607396841049194,0.03616877272725105,0.07508743554353714,0.045176390558481216,0.031064437702298164,0.010278171859681606,0.01324708666652441,0.8357341289520264,0.5337691307067871,1.1733529567718506,0.49148133397102356,0.6858486533164978,0.6597239375114441,1.2641159296035767,0.012174408882856369,0.012995784170925617
rollout,19,0.5556697249412537,0.04050913825631142,0.05583324655890465,0.04347129911184311,0.03638088330626488,0.07904587686061859,0.0462871715426445,0.03180909901857376,0.010420085862278938,0.013973464258015156,0.8698549270629883,0.5459944605827332,1.2321009635925293,0.5068097114562988,0.704268753528595,0.6758126616477966,1.325682282447815,0.012292556464672089,0.013102829456329346
rollout,20,0.5791819095611572,0.04088544845581055,0.055083148181438446,0.04397342726588249,0.036585837602615356,0.08318717032670975,0.04735812172293663,0.032338328659534454,0.010544702410697937,0.01463320292532444,0.9029651284217834,0.5563064813613892,1.2873469591140747,0.5172065496444702,0.7264403104782104,0.7052362561225891,1.3944979906082153,0.012340975925326347,0.013409246690571308
rollout,21,0.600721538066864,0.04143000394105911,0.05467700958251953,0.0446656234562397,0.03647038713097572,0.08738535642623901,0.048365265130996704,0.03283345699310303,0.0105925677344203,0.015210049226880074,0.9386030435562134,0.5639361143112183,1.344839334487915,0.5247423052787781,0.7487093806266785,0.7134776711463928,1.4571391344070435,0.012614389881491661,0.013742802664637566
rollout,22,0.6229961514472961,0.04227171093225479,0.05428318679332733,0.04553809016942978,0.03681027516722679,0.09120164066553116,0.04909403994679451,0.033440638333559036,0.011034722439944744,0.01582576148211956,0.9781326651573181,0.5722417831420898,1.4041037559509277,0.5336548089981079,0.7597050070762634,0.727906346321106,1.5224982500076294,0.01277366653084755,0.013830929063260555
rollout,23,0.6446114778518677,0.04285408928990364,0.054239656776189804,0.04641728475689888,0.03700410947203636,0.09549544751644135,0.05046313628554344,0.03396959602832794,0.011214450933039188,0.016538754105567932,1.0086042881011963,0.5850958228111267,1.4615401029586792,0.5452855229377747,0.7751900553703308,0.7382326722145081,1.5870029926300049,0.01294864434748888,0.014127441681921482
rollout,24,0.6681846380233765,0.04350033774971962,0.05417324975132942,0.04695170372724533,0.037042535841464996,0.09971430152654648,0.05109979584813118,0.03479832410812378,0.011369957588613033,0.0175226591527462,1.0476726293563843,0.5976446866989136,1.5202387571334839,0.5572545528411865,0.8016424179077148,0.7557464241981506,1.6502248048782349,0.013278835453093052,0.014454658143222332
rollout,25,0.6910764575004578,0.04446797072887421,0.05445094406604767,0.047932710498571396,0.037305936217308044,0.10391820222139359,0.05214256793260574,0.03541979938745499,0.011566639877855778,0.018254714086651802,1.0854424238204956,0.6119667291641235,1.579756259918213,0.5695093274116516,0.815389096736908,0.7698962688446045,1.7152351140975952,0.013640087097883224,0.014569639228284359
