metric,horizon,rmse,dim0_rmse,dim1_rmse,dim2_rmse,dim3_rmse,dim4_rmse,dim5_rmse,dim6_rmse,dim7_rmse,dim8_rmse,dim9_rmse,dim10_rmse,dim11_rmse,dim12_rmse,dim13_rmse,dim14_rmse,dim15_rmse,dim16_rmse,dim17_rmse
rollout,39,3.9205050468444824,0.407717227935791,0.9387022256851196,0.4167133569717407,0.601276159286499,0.282863974571228,0.31490886211395264,0.33684226870536804,0.05732860788702965,0.05724062770605087,7.295083045959473,5.185220241546631,6.165226936340332,4.802441596984863,6.551102161407471,7.3780517578125,6.0204176902771,0.0734352394938469,0.05555758997797966
rollout,40,4.041847229003906,0.41540011763572693,0.9526988863945007,0.42101040482521057,0.6275615692138672,0.2835378646850586,0.3208915591239929,0.3409171998500824,0.05910368636250496,0.05899371951818466,7.496148109436035,5.368341445922852,6.3559088706970215,4.983120918273926,6.660316467285156,7.627678394317627,6.269686222076416,0.07556165009737015,0.057524457573890686
rollout,41,4.148367404937744,0.422289103269577,0.9665660262107849,0.42697834968566895,0.6540634632110596,0.28418850898742676,0.3276594281196594,0.346343457698822,0.06117847189307213,0.06076444312930107,7.767977714538574,5.555914878845215,6.5333170890808105,5.101378440856934,6.853459358215332,7.811544895172119,6.309146881103516,0.07775703072547913,0.05872907489538193
rollout,42,4.2667436599731445,0.4288477897644043,0.9807481169700623,0.4328385591506958,0.6808496117591858,0.2889134883880615,0.33398565649986267,0.35217803716659546,0.06268033385276794,0.06242069974541664,7.993653297424316,5.732437610626221,6.758983612060547,5.271730422973633,7.082455635070801,8.01348876953125,6.398961544036865,0.07960017025470734,0.06055419147014618
rollout,43,4.379669666290283,0.4357008635997772,0.9952755570411682,0.43879154324531555,0.7081802487373352,0.2904760539531708,0.34281352162361145,0.3576793968677521,0.06451942771673203,0.06417413800954819,8.245495796203613,5.87925386428833,6.951545238494873,5.380953311920166,7.172901630401611,8.210929870605469,6.658947467803955,0.08195286989212036,0.062117647379636765
rollout,44,4.498530864715576,0.4427289068698883,1.0093662738800049,0.44512754678726196,0.7354907393455505,0.29419323801994324,0.35064074397087097,0.36199960112571716,0.06627210974693298,0.06587205827236176,8.52291202545166,6.057209014892578,7.1893310546875,5.525800704956055,7.370946407318115,8.33711051940918,6.823384761810303,0.08446265012025833,0.06392505764961243
rollout,45,4.618218898773193,0.45013803243637085,1.023105263710022,0.4509565532207489,0.7632282376289368,0.2983088493347168,0.359492689371109,0.36831310391426086,0.0680161714553833,0.06773276627063751,8.78040885925293,6.252981662750244,7.399449348449707,5.662652492523193,7.483826160430908,8.61607551574707,6.945191860198975,0.08641666173934937,0.0652381181716919
rollout,46,4.72927188873291,0.45806846022605896,1.0366920232772827,0.4579479992389679,0.7905614972114563,0.3040035367012024,0.3697446286678314,0.37412115931510925,0.06973949819803238,0.06938483566045761,9.048209190368652,6.4321160316467285,7.595497131347656,5.781216621398926,7.670945644378662,8.775825500488281,7.061378002166748,0.08871858566999435,0.06659021228551865
rollout,47,4.845036029815674,0.46590420603752136,1.0508625507354736,0.4644884169101715,0.817567765712738,0.30918484926223755,0.37913212180137634,0.3813367784023285,0.07160650193691254,0.07094080001115799,9.256110191345215,6.620739459991455,7.787206649780273,5.8951005935668945,7.889474391937256,8.999930381774902,7.195849418640137,0.09111259132623672,0.0685073584318161
rollout,48,4.966409206390381,0.4752827286720276,1.0641859769821167,0.47199496626853943,0.8447064757347107,0.31401991844177246,0.3883505165576935,0.3869776725769043,0.07337894290685654,0.07274111360311508,9.501937866210938,6.802523612976074,7.9916205406188965,6.031066417694092,8.057121276855469,9.237370491027832,7.362653732299805,0.09363612532615662,0.07014214247465134
